File Path,Label,Energy,Peak Amplitude,Zero-Crossing Rate,RMS,Temporal Centroid,Fundamental Frequency,Spectral Energy,Spectral Density,Spectral Flatness,Spectral Slope,Harmonic Ratio
all_sounds\en-US_Hey_en-US_AllisonV2Voice.wav,1,0.0033448134594701,0.27890015,0.1691745036572622,0.05783436,0.2708665286137893,251.775821065934,98339.76,0.16387723,0.04600075,-6.410046372371977e-05,14502.95829696684
all_sounds\ja-JP_いらっしゃいませ_ja-JP_EmiVoice.wav,1,0.0345595223563058,0.8449707,0.2939153439153439,0.18590191,0.5026195766174427,276.8690440191628,1605790.2,0.87510926,0.2966599,-0.00023517330454325233,2657.220470359769
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_AllisonV3Voice.wav,0,0.0120163375541261,0.42294312,0.115307917888563,0.10961906,0.5822116344805882,265.88860954302135,629398.56,0.32372156,0.02945505,-0.00014233505553900222,5050.848759661062
all_another_words_sounds\en-US_I need a coffee break._en-US_KevinV3Voice.wav,0,0.0045948650887419,0.39761353,0.1577521793275217,0.067785434,0.4098208039511394,110.97651761552008,226833.66,0.2603185,0.029011406,-0.00011284710119096657,6257.352360600424
all_sounds\en-US_Hey_en-US_EmmaExpressive.wav,1,0.005040932032797,0.3902588,0.1506944444444444,0.07099952,0.2448811016591525,216.30159795745016,89198.54,0.38365716,0.07354141,-0.00013442438210597895,5495.795844750087
all_another_words_sounds\nl-NL_Het weer is vandaag mooi._nl-NL_MerelV3Voice.wav,0,0.0107758423914776,0.49508667,0.0945835601524224,0.10380676,0.6270597259903786,157.75357973469792,608114.44,0.3946878,0.02700556,-0.0001565022069435111,4684.723345068198
all_sounds\en-AU_Good morning_en-AU_HeidiExpressive.wav,1,0.0555600728074165,0.9319153,0.0769477739726027,0.23571184,0.3731670687002072,219.94049554228542,1594861.5,0.8785262,0.061487604,-0.0003357310096641714,1591.9432786110629
all_another_words_sounds\de-DE_Ich arbeite von zu Hause aus.__de-DE_DieterV3Voice.wav,0,0.0075633005662397,0.72283936,0.3224837662337662,0.08696724,0.9966917640007577,125.63327725035518,572501.3,0.64222866,0.06705008,-0.00018570024296210203,4465.822911980269
all_another_words_sounds\pt-BR_Vamos ao parque hoje__pt-BR_IsabelaV3Voice.wav,0,0.0086134557829504,0.50564575,0.0747715247715247,0.09280871,0.6815456887568716,219.54485866365513,550124.56,0.39294538,0.018226879,-0.00015782377807840213,3853.9971789946176
all_sounds\en-US_Good afternoon_en-US_AllisonV3Voice.wav,1,0.0104317556728016,0.46981812,0.1276988636363636,0.102135964,0.4600739617100563,246.91882517331752,451224.2,0.30991024,0.038640823,-0.00012885448670446468,6351.880527898585
all_another_words_sounds\pt-BR_Como foi seu dia__pt-BR_IsabelaVoice.wav,0,0.0118926649666814,0.78564453,0.2086301648687156,0.1090535,0.5074034486968656,167.25688533758316,628228.2,0.45921785,0.2528954,-0.00015119739813805017,3552.687557051546
all_sounds\ja-JP_こんばんは_ja-JP_EmiVoice.wav,1,0.0488597471733528,0.8328552,0.0955443598813735,0.22104241,0.399160418280001,250.52207978819786,2100515.5,0.8357368,0.29277205,-0.0003443306295395393,1543.8851821704425
all_sounds\en-US_Howdy_en-US_LisaExpressive.wav,1,0.0184308147430419,0.7098694,0.13,0.13576013,0.2556190177424443,150.92525642633734,362365.2,0.6150693,0.021951111,-0.00026306365514165833,2769.175307531542
all_another_words_sounds\pt-BR_Está muito quente hoje._pt-BR_IsabelaV3Voice.wav,0,0.0090774022882634,0.35684204,0.1592272727272727,0.0952754,0.7494619281743858,174.4580482118028,613501.06,0.34868976,0.02165075,-0.00011976428710771139,5189.201526410471
all_another_words_sounds\de-DE_Ich lese gerade ein Buch._de-DE_BirgitV2Voice.wav,0,0.012056735790137,0.6715393,0.1944602272727272,0.10980317,0.7025691799161777,205.35402571568824,782252.1,0.45108676,0.044250056,-0.0001733570300022224,4740.3740860221515
all_sounds\en-US_Hello_en-US_MichaelVoice.wav,1,0.0048404635751406,0.66625977,0.0621582585370886,0.06957344,0.2005517316114419,116.15423173679856,144134.44,0.3151301,0.40430883,-0.00013655245199499662,2337.542257300399
all_another_words_sounds\fr-CA_On se retrouve après le travail__fr-CA_LouiseV3Voice.wav,0,0.0063731137534254,0.41674805,0.1889983909895414,0.07983179,0.9758608422449158,206.22759390171615,486716.25,0.39027393,0.020219637,-0.00014794865028695602,4963.8876480453955
all_sounds\en-AU_How are ya__en-AU_JackExpressive.wav,1,0.0513066848119099,0.9491272,0.1116071428571428,0.22650978,0.5083652798322668,150.44599403271107,1694744.4,1.165752,0.053501178,-0.00047108448014259493,1266.2523976579257
all_sounds\it-IT_Come va__it-IT_FrancescaV2Voice.wav,1,0.0062029235217036,0.44345093,0.1380333951762523,0.07875864,0.2694039423704762,198.71685640902305,205417.12,0.2758871,0.043393258,-0.00011630714873058776,7180.397495820387
all_another_words_sounds\en-GB_The match was thrilling._en-GB_KateVoice.wav,0,0.0232812751497654,0.892395,0.1587235806050559,0.15258202,0.5778061192037047,184.55611042524214,1208053.6,0.7074823,0.24579953,-0.0002624139031532449,1968.82902273936
all_sounds\en-US_Hey_en-US_MichaelExpressive.wav,1,0.0101284956932067,0.48641968,0.086484375,0.10064042,0.274903906370442,115.50511028370587,199135.75,0.4834982,0.057834335,-0.00020100511078311058,3258.189614889291
all_another_words_sounds\en-GB_How's your day been__en-GB_CharlotteV3Voice.wav,0,0.0070804916728626,0.43466187,0.2135227272727272,0.08414566,0.5836217896456659,214.65594378818025,382825.8,0.3339582,0.054317933,-0.00011210439323966534,6851.494056502988
all_sounds\en-GB_Hey_en-GB_JamesV3Voice.wav,1,0.002905646471778,0.3005371,0.1641277641277641,0.05390405,0.2127899280579265,109.3790766372459,72659.195,0.22989638,0.071014225,-9.198345316203629e-05,10371.611288056063
all_another_words_sounds\ja-JP_明日は休みですか__ja-JP_EmiV3Voice.wav,0,0.0122897236735432,0.70028687,0.3606143856143856,0.11085902,0.6399966887402333,269.456765047619,755844.56,0.4952623,0.048864502,-0.00013682388416689663,6765.485488555354
all_another_words_sounds\ko-KR_오늘 날씨 어때요__ko-KR_JinV3Voice.wav,0,0.0019878190733662,0.2536316,0.1727538543328017,0.044584963,0.468985720177272,227.84851953335624,114866.586,0.18506935,0.04813418,-6.31108914364987e-05,12005.592771962692
all_sounds\ja-JP_いらっしゃいませ_ja-JP_EmiV3Voice.wav,1,0.0158665089511932,0.68167114,0.3083172147001934,0.12596233,0.5089893020465911,230.77350790424467,755989.44,0.5441444,0.047489498,-0.00016416338176720782,5418.3325536980965
all_sounds\en-US_Hey_en-US_AllisonExpressive.wav,1,0.0085401733716328,0.4437561,0.1613715277777777,0.09241306,0.252316800461452,216.82379206268257,151116.62,0.35428178,0.048015248,-0.00013864560670260806,5982.586155607924
all_sounds\de-DE_Hallo_de-DE_BirgitVoice.wav,1,0.0195329438275661,0.7866516,0.0578007518796992,0.1397603,0.2206544938337977,173.620161352592,574634.5,0.45249322,0.39800143,-0.00019486351471071712,1535.88483478143
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_ErikaV3Voice.wav,0,0.0088769057432648,0.536438,0.3074565883554647,0.09421733,0.691391149747377,152.1331769893482,533946.06,0.5835123,0.05828204,-0.00016030295308024767,4623.888951870114
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_BirgitVoice.wav,0,0.0232908938709039,0.76690674,0.1954112111653479,0.15261354,1.0108012383736975,194.27373590316643,2030168.6,0.7163303,0.15095991,-0.00025735691799258574,2354.9360940004003
all_sounds\en-US_Hi_en-US_MichaelExpressive.wav,1,0.0064688617629664,0.5184326,0.1088169642857142,0.08042923,0.3106856352179604,121.21844837105179,142446.22,0.4488864,0.015111516,-0.00019247845772115446,3535.6506490437014
all_sounds\ko-KR_뭐해요__ko-KR_JinV3Voice.wav,1,0.0009761220917689,0.23794556,0.0394078398665554,0.031242954,0.2089358050302542,208.9333857214233,35954.168,0.08384446,0.33848667,-3.4512688829794884e-05,20110.723381086056
all_another_words_sounds\it-IT_Ci vediamo domani._it-IT_FrancescaV3Voice.wav,0,0.0072757246931629,0.4998169,0.1413125336202259,0.08529786,0.6317221726453153,208.35898705514168,415506.0,0.30952013,0.032320637,-0.00011940420462221759,6028.409730794448
all_sounds\pt-BR_Alô_pt-BR_IsabelaVoice.wav,1,0.0163831033737184,0.8197632,0.0364466042432144,0.1279965,0.1634328391315685,174.93128969149663,422623.44,0.5038203,0.45537424,-0.0002187606747391903,1000.6665409717907
all_another_words_sounds\en-US_What's up with the traffic__en-US_AllisonExpressive.wav,0,0.0132764109179504,0.5917053,0.2435563568376068,0.11522331,0.5836610916386921,278.10369222093345,610806.44,0.5673328,0.046838388,-0.00018822687450569697,3953.952287343463
all_sounds\es-US_Cómo te va__es-US_SofiaVoice.wav,1,0.0159412352883037,0.6625061,0.0583778266331658,0.12625861,0.4052793123020258,166.97055562782893,623710.75,0.48834223,0.31054312,-0.00020962249271901456,2026.9154785362293
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_KevinV3Voice.wav,0,0.0057679947483482,0.43139648,0.1276315789473684,0.075947315,0.4600923849407976,112.91947866553255,296486.94,0.2634575,0.024233771,-0.00011972704928322689,5066.541797708303
all_another_words_sounds\en-US_What's up with the traffic__en-US_AllisonVoice.wav,0,0.0053756345453867,0.6330261,0.2548421331918281,0.07331872,0.5618639559580879,238.30344903914892,311207.22,0.32224265,0.24429718,-0.00011440214774658304,6146.65034106037
all_another_words_sounds\it-IT_Prendiamo un caffè_ _it-IT_FrancescaV2Voice.wav,0,0.0073338892552759,0.45480347,0.1966685488424618,0.08563813,0.5787252309935995,218.63557736265955,399001.56,0.31671083,0.03495802,-0.00011953725564973684,6410.338461930248
all_sounds\de-DE_Was gibt’s__de-DE_BirgitV3Voice.wav,1,0.0044999828159248,0.7642822,0.5095611285266458,0.06708191,0.2817623364265076,200.96598751711437,176394.3,0.31931755,0.08877026,-6.0890926754896404e-05,11304.69121474025
all_sounds\en-US_What’s up__en-US_AllisonExpressive.wav,1,0.0143471804319643,0.5213318,0.2631740196078431,0.11977972,0.2691131418197312,267.56875497271574,287723.12,0.5119811,0.03987479,-0.00015675233410607526,4719.242890699338
all_another_words_sounds\ja-JP_これは美味しいですね_ja-JP_EmiVoice.wav,0,0.0477762643979481,0.85354614,0.2721339674187999,0.21857782,0.6200712286832235,261.17049501865006,2901376.8,1.0659255,0.22756682,-0.00032717948784288976,2235.9402021428687
all_sounds\es-US_Buenas noches_es-US_SofiaVoice.wav,1,0.0225435285958354,0.6734314,0.2025516365775864,0.15014502,0.4414116263964905,186.25342406168522,1118206.9,0.5883226,0.26964325,-0.00017604264536192824,3279.9646372530174
all_sounds\ko-KR_좋은 저녁 _ko-KR_JinV3Voice.wav,1,0.002409673328242,0.17953491,0.1941558441558441,0.049088422,0.3700492736662796,231.36045156141756,62701.34,0.19283353,0.019579872,-5.796070434845398e-05,10947.472000271517
all_sounds\de-DE_Guten Abend_de-DE_BirgitV2Voice.wav,1,0.0088994140188098,0.511261,0.172369362920544,0.0943367,0.3885581745387694,204.4482564878,381930.3,0.30897856,0.07709517,-0.00013065942169903204,7131.2559837823155
all_another_words_sounds\it-IT_Hai visto la partita__it-IT_FrancescaV3Voice.wav,0,0.0056170206311562,0.36502075,0.1832339791356184,0.07494678,0.6319304187345411,223.54751224213402,347353.56,0.3154954,0.042669635,-0.00010379757597036446,7175.646919365694
all_sounds\en-US_Hello_en-US_KevinV3Voice.wav,1,0.0029446257814836,0.3695984,0.1168421052631579,0.054264404,0.2370435943216572,102.03193853036771,94591.38,0.20738667,0.019815786,-9.095475235953962e-05,7288.480419898494
all_sounds\en-AU_Hey mate_en-AU_JackExpressive.wav,1,0.0293806974704449,0.9304199,0.188701923076923,0.17140798,0.3035625829637556,124.5687129027808,750969.5,0.8004773,0.09936118,-0.0002897824778051492,2669.9506588266
all_sounds\en-US_Hey_en-US_KevinV3Voice.wav,1,0.0017989113592622,0.3360901,0.1459858323494687,0.042413574,0.1653470516857412,97.7249289412855,46813.156,0.14787158,0.02665239,-6.16927292811052e-05,12470.20613598122
all_sounds\de-DE_Was gibt’s__de-DE_DieterV2Voice.wav,1,0.0027746400406988,0.7107849,0.4270030816640986,0.052674852,0.344959641483573,106.49358669316823,110638.805,0.37259296,0.10890488,-4.7290968337748585e-05,10347.530781689222
all_sounds\en-US_Good afternoon_en-US_LisaExpressive.wav,1,0.0434945172901395,0.91070557,0.1119462025316455,0.20855339,0.4068906103089577,181.28545203287962,1351121.8,0.88557786,0.0152126495,-0.00036811683121101016,1691.3644277067447
all_sounds\en-US_Hey_en-US_AllisonVoice.wav,1,0.0050591561028251,0.40124512,0.0908521630224912,0.07112774,0.2681424763782367,230.2929973128714,148913.28,0.21583338,0.41142297,-8.07583192520159e-05,5523.52378344766
all_sounds\it-IT_Salve_it-IT_FrancescaVoice.wav,1,0.0104056634132714,0.5850525,0.2097295840445602,0.10200816,0.2903443354679496,207.29027941831137,355834.6,0.47708166,0.36088523,-0.00012198501892542423,4133.157923312128
all_another_words_sounds\ja-JP_買い物に行きます_ja-JP_EmiV3Voice.wav,0,0.0191512429502588,0.5523071,0.2278913394298009,0.13838801,0.5825433436450469,319.6197633363201,1093699.5,0.43380013,0.042851668,-0.0001512827444412207,5860.474554908588
all_sounds\en-GB_Good evening_en-GB_KateVoice.wav,1,0.037605820434987,0.99975586,0.0754544732872906,0.1939222,0.2869503008017936,193.43540529843446,1455270.8,0.62478805,0.3257196,-0.00025276934648134076,1566.7604215393978
all_sounds\en-US_Hello_en-US_EmilyV3Voice.wav,1,0.0044296353362327,0.48431396,0.1608879492600423,0.06655551,0.2279551766365295,184.3830165631505,128730.164,0.33328116,0.020698674,-0.00013887521942321793,5225.421695494652
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_AllisonExpressive.wav,0,0.0324183602199376,0.67681885,0.1354410046728972,0.18005098,0.5976896789156602,270.6206808629052,1363981.6,0.638798,0.027321264,-0.00026606635165883716,2465.511287061859
all_another_words_sounds\en-US_I’m going for a run._en-US_MichaelExpressive.wav,0,0.0212935288747151,0.66711426,0.1004092261904762,0.14592302,0.5797241458078569,142.27235293847428,879162.8,0.69992876,0.01730634,-0.00031195080770833426,1693.5528039913365
all_sounds\fr-FR_Quoi de neuf__fr-FR_ReneeVoice.wav,1,0.0145458194886134,0.68984985,0.2226447122729587,0.12060605,0.3883999057080368,177.53299824561748,658128.4,0.36883065,0.2978338,-0.0001384227100321778,5290.818751066932
all_another_words_sounds\fr-FR_Je vais faire du shopping._fr-FR_NicolasV3Voice.wav,0,0.0069796070549058,0.5285034,0.2118012422360248,0.083544046,0.4953643509531614,125.77247654631701,379730.78,0.3169447,0.018320631,-0.00011039081223885299,6686.497624620991
all_sounds\it-IT_Buonanotte_it-IT_FrancescaVoice.wav,1,0.0106134853708902,0.5044861,0.0595190886477522,0.10302177,0.3512609236240245,176.19185131113144,452139.28,0.35076243,0.2974549,-0.0001396464923831549,3358.969551222784
all_another_words_sounds\ja-JP_本を読んでいます_ja-JP_EmiV3Voice.wav,0,0.0183142647843637,0.73895264,0.2130200308166409,0.1353302,0.5580597224580218,246.05594237055547,1095415.9,0.47143608,0.03294115,-0.00018010933681920203,4908.693960639212
all_sounds\en-GB_How’s it going__en-GB_KateVoice.wav,1,0.0383785141119718,0.99975586,0.167442521587719,0.19590434,0.5041037348809723,226.02070141350686,1658995.9,0.8186426,0.29013374,-0.0003086613529164982,1786.5499393934738
all_another_words_sounds\en-US_What's for dinner tonight__en-US_MichaelExpressive.wav,0,0.0100946437854033,0.49493408,0.2036508413461538,0.1004721,0.5743644304359062,142.27194739972782,412816.9,0.5371851,0.05292683,-0.00020275781646449963,3703.6084624878795
all_another_words_sounds\pt-BR_Vou tomar um café._pt-BR_IsabelaVoice.wav,0,0.0235687868979868,0.82717896,0.1052235904082955,0.15352128,0.6008725446569826,197.9047484901014,1396484.2,0.5804067,0.2152936,-0.00025327709088155905,1887.2811018442612
all_another_words_sounds\en-AU_It's time for brekky._en-AU_JackExpressive.wav,0,0.0301492166519165,0.93255615,0.284765625,0.17363529,0.5386943884045586,123.11774700264256,1185576.5,0.95450795,0.116856016,-0.00029457512240640927,2643.750952415128
all_sounds\en-US_Good afternoon_en-US_AllisonExpressive.wav,1,0.0327707457255168,0.70996094,0.1331419427710843,0.18102692,0.4627131719584428,249.21234747011096,1069545.4,0.6872422,0.026682546,-0.00027899436212442893,2395.042138524873
all_another_words_sounds\ja-JP_天気がいいですね_ja-JP_EmiV3Voice.wav,0,0.0128700850252619,0.54525757,0.2179912901469787,0.1134464,0.6224415922026514,279.86492866841735,726294.5,0.4646713,0.03906445,-0.000158383404341846,5361.750580848408
all_another_words_sounds\en-US_What's for dinner tonight__en-US_MichaelVoice.wav,0,0.0078695310409616,0.6058655,0.1481202327474449,0.08871038,0.4854136482408285,135.82086341083564,400936.53,0.42686796,0.26959693,-0.00016812290829402632,3286.776915966815
all_sounds\en-US_Hi_en-US_EmilyV3Voice.wav,1,0.0015111362160026,0.38796997,0.1467532467532467,0.038873333,0.1755072661648214,,35745.117,0.23519385,0.019378597,-9.134947057349397e-05,8361.846901505382
all_another_words_sounds\en-US_Are you ready for the meeting__en-US_AllisonV2Voice.wav,0,0.0118893969583371,0.41293335,0.109208211143695,0.10903851,0.5842256748154938,265.3183970584137,622746.8,0.32287288,0.027735349,-0.00014217942349208706,4991.144957683428
all_sounds\nl-NL_Hey_nl-NL_MerelV3Voice.wav,1,0.0121168055678858,0.49118042,0.0532323232323232,0.11007636,0.2245279369447585,162.93020913367783,184221.94,0.52812445,0.0016037474,-0.00021552015036504696,2435.782282515608
all_sounds\ja-JP_よろしくお願いします_ja-JP_EmiVoice.wav,1,0.0522950376424196,0.835907,0.2690391799980841,0.22868109,0.7076208480129039,262.94549687267096,3354433.8,1.0895452,0.22041707,-0.00031746369126543024,2237.380016301531
all_sounds\fr-FR_Bonsoir_fr-FR_ReneeV3Voice.wav,1,0.0079609974524927,0.384552,0.2472653362897265,0.08922442,0.3365066986470734,222.35941268594001,330900.7,0.25994408,0.025218505,-8.1901604448032e-05,10342.19646743895
all_sounds\de-DE_Guten Morgen_de-DE_ErikaV3Voice.wav,1,0.0089205644514177,0.44613647,0.1336363636363636,0.09444874,0.5008230609015349,159.25159379791882,391882.78,0.2827834,0.037146054,-0.00012387388936969287,5900.648164380866
all_sounds\nl-NL_Goedenavond_nl-NL_MerelV3Voice.wav,1,0.0084879592473327,0.49829102,0.1480237154150197,0.092130125,0.3791760035747531,158.96763682042203,263879.53,0.3869414,0.014277631,-0.00015989135690375593,4726.769355347654
all_sounds\en-US_Hey_en-US_LisaExpressive.wav,1,0.0183157961476932,0.6248474,0.1637073863636363,0.13533586,0.2457848533366651,142.81055801981202,316891.03,0.64197284,0.029572077,-0.00026249968515506,3012.611833160552
all_sounds\en-GB_How’s it going__en-GB_JamesV3Voice.wav,1,0.0036373828674529,0.4699707,0.1357517482517482,0.060310718,0.3521469367253256,143.0958150758273,127837.71,0.28980547,0.049637076,-0.00011987713015345312,7013.972824420987
all_another_words_sounds\it-IT_Andiamo al parco._it-IT_FrancescaV3Voice.wav,0,0.0067677253900572,0.48583984,0.1178646934460888,0.08226619,0.5347304953065062,199.82664965608464,393355.78,0.33839336,0.02783457,-0.00013714896136130688,5152.129126839298
all_sounds\pt-BR_O que há de novo__pt-BR_IsabelaV3Voice.wav,1,0.0098466013467622,0.6538391,0.0719643992371265,0.09923004,0.527641827913931,197.55385394923272,475833.4,0.3252393,0.004754146,-0.00014045100175013504,3944.5694900678723
all_sounds\it-IT_Come stai__it-IT_FrancescaV3Voice.wav,1,0.0052255163659582,0.39968872,0.2393162393162393,0.07228773,0.3602825491445741,203.92999437516076,206599.94,0.30160922,0.049710773,-9.590853156491886e-05,8331.675819281747
all_another_words_sounds\en-US_What's for dinner tonight__en-US_EmmaExpressive.wav,0,0.0037740179721046,0.40093994,0.2501531862745098,0.061433036,0.4757966897232072,203.55165624938994,151372.55,0.3591997,0.07688422,-0.00011226979894150764,6741.719207484145
all_another_words_sounds\fr-FR_Tu as vu les infos__fr-FR_ReneeV3Voice.wav,0,0.0121360650367608,0.5295105,0.2232323232323232,0.110163815,0.4676400966194365,207.34507742400203,553640.44,0.31113547,0.026331838,-0.00010834257587376159,8196.176802349435
all_sounds\en-GB_Hello_en-GB_KateVoice.wav,1,0.0152273943538667,0.96917725,0.0708769185648646,0.123399325,0.2217603570020365,158.50529672890676,478498.4,0.51991713,0.37879628,-0.00021449501862048112,1624.0684942777643
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_ErikaV3Voice.wav,0,0.0094514109629431,0.4720459,0.3037074657186389,0.097218364,0.7874137648460952,166.63270856375993,571703.1,0.4827735,0.0517242,-0.00012856352445159402,5393.511018267513
all_sounds\fr-CA_Bonsoir_fr-CA_LouiseV3Voice.wav,1,0.0041817830613821,0.36898804,0.2713498622589532,0.06466671,0.3829891435615536,194.04830034647696,186533.7,0.285916,0.032916695,-9.690731752396934e-05,8373.438640414726
all_another_words_sounds\fr-CA_On va au chalet ce week-end._fr-CA_LouiseV3Voice.wav,0,0.0066492235588304,0.55596924,0.1906060606060606,0.081542775,0.7838968309154501,200.88782929296693,505578.25,0.3755762,0.015381585,-0.00013195106927888213,5126.133647786732
all_another_words_sounds\ja-JP_昼ご飯は何を食べますか__ja-JP_EmiV3Voice.wav,0,0.0166907773719807,0.57928467,0.1732788132369722,0.1291928,0.8718809673911869,291.46297489655876,1347997.0,0.5230261,0.03920325,-0.00019504490769485478,4444.464535138366
all_another_words_sounds\ko-KR_어제 뉴스 봤어__ko-KR_JinV3Voice.wav,0,0.0017359989945606,0.26104736,0.3199657869012707,0.041665323,0.5248260341649982,231.73723727698862,109114.89,0.18849093,0.07611873,-4.954832781900837e-05,16263.740225212921
all_another_words_sounds\en-AU_How's the weather today__en-AU_HeidiExpressive.wav,0,0.0334045301403915,0.9259033,0.2745339912280701,0.18276906,0.6076107538093599,233.0272490938846,1497473.5,1.1010894,0.09453783,-0.0003385802094687278,2226.563240678405
all_sounds\en-AU_Good morning_en-AU_JackExpressive.wav,1,0.0507704938044313,0.91815186,0.0762038934426229,0.2253231,0.3153615412425084,122.19639064311399,1217828.9,1.0165751,0.040554512,-0.0004218446396727711,1558.1983540387157
all_another_words_sounds\en-US_Let's meet for lunch._en-US_MichaelVoice.wav,0,0.0078603911859399,0.50445557,0.1725520431765612,0.08865885,0.4826601185429349,135.44927650452465,391483.6,0.4088993,0.28538182,-0.00015651931810027272,3891.7713028995563
all_another_words_sounds\en-US_The weather is amazing today._en-US_AllisonV3Voice.wav,0,0.0099444887084679,0.46972656,0.1869404706968158,0.09972206,0.7079563241795581,224.19452086471813,662058.7,0.4035727,0.024201637,-0.00013882544568080186,5243.530995893942
all_another_words_sounds\en-GB_It's raining cats and dogs._en-GB_JamesV3Voice.wav,0,0.0033057403564453,0.3574829,0.2456818181818182,0.057495568,0.7023074405226322,115.3290870017072,223420.5,0.31850868,0.044954818,-0.00011322616661115031,7021.385947105579
all_another_words_sounds\de-DE_Das Spiel war spannend. _de-DE_BirgitV2Voice.wav,0,0.0108931842820468,0.717041,0.2397186147186147,0.10437042,0.6222186404559068,200.84243752051907,618416.4,0.4671888,0.06906512,-0.00015318182548409732,5427.1030782012285
all_another_words_sounds\de-DE_Lass uns einen Spaziergang machen._de-DE_ErikaV3Voice.wav,0,0.0090198777298439,0.682251,0.3210863824971708,0.094973035,0.9833680387060972,148.4305833328101,734571.9,0.60954267,0.04943896,-0.00015606176408176784,4425.708015648725
all_another_words_sounds\de-DE_Was gibt's zum Abendessen__de-DE_BirgitV3Voice.wav,0,0.0092034131188183,0.66793823,0.387999037999038,0.09593442,0.8039388096484145,225.66235190727497,587796.06,0.46227196,0.05479968,-0.00013031102502168715,6160.520198140622
all_sounds\de-DE_Guten Tag_de-DE_DieterVoice.wav,1,0.0070350381985498,0.78308105,0.0844178229768163,0.083875135,0.2806852630811386,,250776.34,0.42941537,0.33723885,-0.000174561146040406,2496.172134178616
all_another_words_sounds\en-US_I need a coffee break._en-US_AllisonVoice.wav,0,0.0126678912383535,0.46020508,0.1000437771998042,0.11255173,0.4746750089299005,231.93494720212806,755609.0,0.35396197,0.21325485,-0.00014485633751622575,3564.2347361145353
all_another_words_sounds\en-US_The game was intense!_en-US_AllisonVoice.wav,0,0.0097526194698623,0.45639038,0.2166554734721289,0.09875535,0.5398953628548674,221.58477605110383,557633.6,0.38948396,0.23993547,-0.00013316531495220104,4895.895210907718
all_sounds\de-DE_Hallo_de-DE_BirgitV3Voice.wav,1,0.0101615118663815,0.5442505,0.1726251276813074,0.10080432,0.2563229941911708,160.281871386652,305607.8,0.29595768,0.09339709,-0.00012891395296835741,7786.660896976204
all_sounds\it-IT_Buonasera_it-IT_FrancescaV3Voice.wav,1,0.0075998393688588,0.4116516,0.1338842975206611,0.08717706,0.4055664347959347,188.1538154592598,310745.2,0.29467046,0.03552015,-0.0001140090298768334,6722.4269824444
all_another_words_sounds\en-US_What's up with the traffic__en-US_EmilyV3Voice.wav,0,0.0065711341228634,0.6394348,0.2228777844671884,0.08106253,0.4255513535460903,213.84877073919208,335298.75,0.4094047,0.025011268,-0.00015339881201010538,5051.024676781331
all_another_words_sounds\en-AU_I'll see you at the barbie._en-AU_HeidiExpressive.wav,0,0.0390078161583572,0.93444824,0.1961449795081967,0.19750397,0.6217822159570305,211.17939279133697,1871361.0,1.1158224,0.07784733,-0.0003643005762925325,1862.958541678102
all_sounds\ko-KR_여보세요_ko-KR_JinV3Voice.wav,1,0.0022938119105683,0.20159912,0.1989557739557739,0.047893755,0.328790736992075,221.0691329605236,57357.418,0.23706809,0.0063957646,-7.585408813536403e-05,8276.71062651643
all_another_words_sounds\en-US_I'm working from home._en-US_EmmaExpressive.wav,0,0.0063154479222638,0.38049316,0.1216517857142857,0.07946979,0.5305932216664926,234.12169138127317,278135.16,0.3440213,0.029035175,-0.00014070219304558997,4343.299224367552
all_another_words_sounds\en-US_The game was intense!_en-US_MichaelExpressive.wav,0,0.0128083537364828,0.48690796,0.2157529633620689,0.113174,0.5778447288831622,175.82759546014677,584233.94,0.5931926,0.035201102,-0.00021152799643854242,3581.7555442434345
all_sounds\fr-FR_Salut_fr-FR_NicolasV3Voice.wav,1,0.0045989562794723,0.58828735,0.2436046511627907,0.0678156,0.252690870360137,135.79894613027935,133651.34,0.23623316,0.026642434,-7.541033153998282e-05,11690.30508633416
all_sounds\de-DE_Guten Tag_de-DE_BirgitV2Voice.wav,1,0.0072200682668974,0.3704834,0.1962121212121212,0.08497099,0.3212108311528597,216.19933381975562,292783.53,0.2783175,0.08223788,-0.00011501517606130335,8479.64934101222
all_another_words_sounds\de-DE_Das Wetter ist fantastisch._de-DE_BirgitV3Voice.wav,0,0.0084385243552582,0.53897095,0.3950328022492971,0.09186144,0.7106095314581979,213.37682109036928,553201.6,0.47267208,0.07547137,-0.00012383121469134982,6776.199991918071
all_another_words_sounds\de-DE_Hast du den Film gesehen_ _de-DE_DieterV2Voice.wav,0,0.0054324291762121,0.3939209,0.2717294900221729,0.07370502,0.660137860756907,116.08972015621714,301061.25,0.49175316,0.068762966,-0.00012859006148171023,5602.173918982793
all_sounds\en-AU_Hey mate_en-AU_HeidiExpressive.wav,1,0.0272935032844543,0.93566895,0.2813760080645161,0.16520746,0.2949494986794132,261.1254410660765,665426.1,0.98269653,0.16485733,-0.0002820119552655971,2770.371880852842
all_sounds\de-DE_Guten Nacht_de-DE_DieterV3Voice.wav,1,0.0033579247845105,0.49768066,0.2114876033057851,0.057947602,0.3103264189283624,142.33680817694938,124818.69,0.24995996,0.09449705,-9.595138583825288e-05,10593.867423545955
